,uniq_id,description,category,description_tokenized,image_path
857,a41371b2f8859b015031f0d5eda5184c,"99Gems Smart OTG Connection kit USB USB Cable (Black)
                         Price: Rs. 199
				
			Features: Works on microUSB smart phone devices On-To-Go Function (OTG) - Allows you to connect USB devices such as keyboard, mouse and USB flash drive to your OTG compatible phone or tablet Small and Light, easy to carry Plug and Play COMPATIBLE: ALMOST ALL DEVICES WITH OTG SUPPORT
Features: Works on microUSB smart phone devices On-To-Go Function (OTG) - Allows you to connect USB devices such as keyboard, mouse and USB flash drive to your OTG compatible phone or tablet Small and Light, easy to carry Plug and Play COMPATIBLE: ALMOST ALL DEVICES WITH OTG SUPPORT",Computers,"['gem', 'smart', 'otg', 'connection', 'kit', 'usb', 'usb', 'cable', 'black', 'price', 'r', 'feature', 'work', 'microusb', 'smart', 'phone', 'device', 'go', 'function', 'otg', 'allows', 'connect', 'usb', 'device', 'keyboard', 'mouse', 'usb', 'flash', 'drive', 'otg', 'compatible', 'phone', 'tablet', 'small', 'light', 'easy', 'carry', 'plug', 'play', 'compatible', 'almost', 'device', 'otg', 'support', 'feature', 'work', 'microusb', 'smart', 'phone', 'device', 'go', 'function', 'otg', 'allows', 'connect', 'usb', 'device', 'keyboard', 'mouse', 'usb', 'flash', 'drive', 'otg', 'compatible', 'phone', 'tablet', 'small', 'light', 'easy', 'carry', 'plug', 'play', 'compatible', 'almost', 'device', 'otg', 'support']",Images/a41371b2f8859b015031f0d5eda5184c.jpg
858,fffa2117a4006d4a848eb7d5b80d4816,Buy De TechInn Flexible wire powered by 13 USB Led Light for Rs.219 online. De TechInn Flexible wire powered by 13 USB Led Light at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers,"['buy', 'de', 'techinn', 'flexible', 'wire', 'powered', 'usb', 'led', 'light', 'r', 'online', 'de', 'techinn', 'flexible', 'wire', 'powered', 'usb', 'led', 'light', 'best', 'price', 'free', 'shipping', 'cash', 'delivery', 'genuine', 'product', 'day', 'replacement', 'guarantee']",Images/fffa2117a4006d4a848eb7d5b80d4816.jpg
859,eedee8680f0ed35dcf612c6774affe83,Buy Crystle Crstl - Pink Crystle01 USB Led Light for Rs.170 online. Crystle Crstl - Pink Crystle01 USB Led Light at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers,"['buy', 'crystle', 'crstl', 'pink', 'crystle', 'usb', 'led', 'light', 'r', 'online', 'crystle', 'crstl', 'pink', 'crystle', 'usb', 'led', 'light', 'best', 'price', 'free', 'shipping', 'cash', 'delivery', 'genuine', 'product', 'day', 'replacement', 'guarantee']",Images/eedee8680f0ed35dcf612c6774affe83.jpg
860,6136976dc5a433cdf8e2559b8510bdce,Buy Dizionario Mini Perfume Fan Cooling Fancoolerbl USB USB Fan for Rs.799 online. Dizionario Mini Perfume Fan Cooling Fancoolerbl USB USB Fan at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers,"['buy', 'dizionario', 'mini', 'perfume', 'fan', 'cooling', 'fancoolerbl', 'usb', 'usb', 'fan', 'r', 'online', 'dizionario', 'mini', 'perfume', 'fan', 'cooling', 'fancoolerbl', 'usb', 'usb', 'fan', 'best', 'price', 'free', 'shipping', 'cash', 'delivery', 'genuine', 'product', 'day', 'replacement', 'guarantee']",Images/6136976dc5a433cdf8e2559b8510bdce.jpg
861,ad08a6efe82576ab162a9336feff647f,Buy Kensington 33399EU USB HUB for Rs.549 online. Kensington 33399EU USB HUB at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Computers,"['buy', 'kensington', 'eu', 'usb', 'hub', 'r', 'online', 'kensington', 'eu', 'usb', 'hub', 'best', 'price', 'free', 'shipping', 'cash', 'delivery', 'genuine', 'product', 'day', 'replacement', 'guarantee']",Images/ad08a6efe82576ab162a9336feff647f.jpg
862,832a66ce379b4c98fd3d748eebd7ae4c,"Techone+ Portable SE122103-WHITE USB Led Light (White)
                         Price: Rs. 449
				
			Usable with Power Bank, Laptop, USB Port Adaptor, USB Multi Pin Board & USB Port Device.
Usable with Power Bank, Laptop, USB Port Adaptor, USB Multi Pin Board & USB Port Device.",Computers,"['techone', 'portable', 'se', 'white', 'usb', 'led', 'light', 'white', 'price', 'r', 'usable', 'power', 'bank', 'laptop', 'usb', 'port', 'adaptor', 'usb', 'multi', 'pin', 'board', 'usb', 'port', 'device', 'usable', 'power', 'bank', 'laptop', 'usb', 'port', 'adaptor', 'usb', 'multi', 'pin', 'board', 'usb', 'port', 'device']",Images/832a66ce379b4c98fd3d748eebd7ae4c.jpg
863,112a8a56ee40ee31ea06fb7ff23b5c25,Buy meSleep Animal Cushions Cover at Rs. 699 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing,"['buy', 'mesleep', 'animal', 'cushion', 'cover', 'r', 'flipkart', 'com', 'genuine', 'product', 'free', 'shipping', 'cash', 'delivery']",Images/112a8a56ee40ee31ea06fb7ff23b5c25.jpg
864,19d2dbc1789653c58bce08c169662cf2,Buy RCE HP ProBook 4430s 6 Cell Laptop Battery only for Rs. 1790 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,Computers,"['buy', 'rce', 'hp', 'probook', 'cell', 'laptop', 'battery', 'r', 'flipkart', 'com', 'genuine', 'product', 'day', 'replacement', 'guarantee', 'free', 'shipping', 'cash', 'delivery']",Images/19d2dbc1789653c58bce08c169662cf2.jpg
865,8f41c6931b5220c2bb34d1cab21cb220,Specifications of kawal fashion Pyjama Baby Girl's  Combo Apparel Combo Details Primary Product Size 18 - 24 Months Ideal For Baby Girl's Additional Details Style Code mnbt 2244,Baby Care,"['specification', 'kawal', 'fashion', 'pyjama', 'baby', 'girl', 'combo', 'apparel', 'combo', 'detail', 'primary', 'product', 'size', 'month', 'ideal', 'baby', 'girl', 'additional', 'detail', 'style', 'code', 'mnbt']",Images/8f41c6931b5220c2bb34d1cab21cb220.jpg
866,a11773bc4188f1c6226b941ec61c2024,"Specifications of Sivanna Baking Powder Rouge  Highlighter (Dark pink brown shimmer 10) General Traits Organic Type Mineral Quantity 12 Shade Dark pink brown shimmer 10 Ideal For Girls, Women Container Type Compact Case Highlighter Traits Multi-shaded Yes Texture Powder based In the Box Highlighter",Beauty and Personal Care,"['specification', 'sivanna', 'baking', 'powder', 'rouge', 'highlighter', 'dark', 'pink', 'brown', 'shimmer', 'general', 'trait', 'organic', 'type', 'mineral', 'quantity', 'shade', 'dark', 'pink', 'brown', 'shimmer', 'ideal', 'girl', 'woman', 'container', 'type', 'compact', 'case', 'highlighter', 'trait', 'multi', 'shaded', 'yes', 'texture', 'powder', 'based', 'box', 'highlighter']",Images/a11773bc4188f1c6226b941ec61c2024.jpg
867,2c8912b849cf73676d025aa99203b6d1,"Key Features of Lula Baby Girl's Dark Blue Bodysuit Fabric: cotton spandex Brand Color: ROYAL BLUE,Lula Baby Girl's Dark Blue Bodysuit Price: Rs. 330 Lula babywear is designed to caress the baby like rose petals. Softest and safest cotton wear made for the comfort of the babies. Produced with finest combed cotton and with materials meeting international standards of safety suitable for the delicate skin of the baby. Lula babywear is beautiful and gentle. No hooks or potentially hurting components are ever used. Plaquets and envelope arrangements are provided so that draping the baby or removing the garment is not troublesome.,Specifications of Lula Baby Girl's Dark Blue Bodysuit In The Box 1 Bodysuit Sleepsuit General Details Closure Snap Button Bootie No Sleeve Full sleeve Number of Contents in Sales Package Pack of 1 Age Group 9 -  12 month Fabric cotton spandex Pattern Solid Ideal For Baby Girl's Neck Round Neck Hood No Design Signature Embroidery Fabric Care Gentle Machine Wash or hand wash in Lukewarm Water, Use mild Detergent, Do Not Bleach, Line dry in shade, medium iron, Wash dark Colours Separately",Baby Care,"['key', 'feature', 'lula', 'baby', 'girl', 'dark', 'blue', 'bodysuit', 'fabric', 'cotton', 'spandex', 'brand', 'color', 'royal', 'blue', 'lula', 'baby', 'girl', 'dark', 'blue', 'bodysuit', 'price', 'r', 'lula', 'babywear', 'designed', 'caress', 'baby', 'like', 'rose', 'petal', 'softest', 'safest', 'cotton', 'wear', 'made', 'comfort', 'baby', 'produced', 'finest', 'combed', 'cotton', 'material', 'meeting', 'international', 'standard', 'safety', 'suitable', 'delicate', 'skin', 'baby', 'lula', 'babywear', 'beautiful', 'gentle', 'hook', 'potentially', 'hurting', 'component', 'ever', 'used', 'plaquets', 'envelope', 'arrangement', 'provided', 'draping', 'baby', 'removing', 'garment', 'troublesome', 'specification', 'lula', 'baby', 'girl', 'dark', 'blue', 'bodysuit', 'box', 'bodysuit', 'sleepsuit', 'general', 'detail', 'closure', 'snap', 'button', 'bootie', 'sleeve', 'full', 'sleeve', 'number', 'content', 'sale', 'package', 'pack', 'age', 'group', 'month', 'fabric', 'cotton', 'spandex', 'pattern', 'solid', 'ideal', 'baby', 'girl', 'neck', 'round', 'neck', 'hood', 'design', 'signature', 'embroidery', 'fabric', 'care', 'gentle', 'machine', 'wash', 'hand', 'wash', 'lukewarm', 'water', 'use', 'mild', 'detergent', 'bleach', 'line', 'dry', 'shade', 'medium', 'iron', 'wash', 'dark', 'colour', 'separately']",Images/2c8912b849cf73676d025aa99203b6d1.jpg
868,4f6006b716c6546033fbaf9ff32de577,"Jums Cotton Bath Towel (4 Premium Luxury Bath Towels, Multicolor)
                         Price: Rs. 999
				
			This set of 4 Smooth & Luxury Bath Towels from the house of Jums is a must havein your Bath Linen Collection
This set of 4 Smooth & Luxury Bath Towels from the house of Jums is a must havein your Bath Linen Collection",Home Furnishing,"['jums', 'cotton', 'bath', 'towel', 'premium', 'luxury', 'bath', 'towel', 'multicolor', 'price', 'r', 'set', 'smooth', 'luxury', 'bath', 'towel', 'house', 'jums', 'must', 'havein', 'bath', 'linen', 'collection', 'set', 'smooth', 'luxury', 'bath', 'towel', 'house', 'jums', 'must', 'havein', 'bath', 'linen', 'collection']",Images/4f6006b716c6546033fbaf9ff32de577.jpg
869,d218c32df572e82db50faecd62179db2,"Homec Geometric Cushions Cover (Pack of 10, 40 cm*40 cm, Green)
                         Price: Rs. 799
				
			Homec Trandy Cushion Covers Set Of 10 In 40 Cm X 40 Cm (Color - Green)
Homec Trandy Cushion Covers Set Of 10 In 40 Cm X 40 Cm (Color - Green)",Home Furnishing,"['homec', 'geometric', 'cushion', 'cover', 'pack', 'cm', 'cm', 'green', 'price', 'r', 'homec', 'trandy', 'cushion', 'cover', 'set', 'cm', 'cm', 'color', 'green', 'homec', 'trandy', 'cushion', 'cover', 'set', 'cm', 'cm', 'color', 'green']",Images/d218c32df572e82db50faecd62179db2.jpg
870,9e81a24714e06b0ca9b4fed8cae42611,"Bianca Cotton Face Towel Set (Face Towel Set, Yellow, Navy)
                         Price: Rs. 439
				
			This 8pc face towel set Indulge yourself with the luxury of soft cotton after every hand wash. This premium quality cotton hand towel perfect to your décor.
This 8pc face towel set Indulge yourself with the luxury of soft cotton after every hand wash. This premium quality cotton hand towel perfect to your décor.",Home Furnishing,"['bianca', 'cotton', 'face', 'towel', 'set', 'face', 'towel', 'set', 'yellow', 'navy', 'price', 'r', 'pc', 'face', 'towel', 'set', 'indulge', 'luxury', 'soft', 'cotton', 'every', 'hand', 'wash', 'premium', 'quality', 'cotton', 'hand', 'towel', 'perfect', 'décor', 'pc', 'face', 'towel', 'set', 'indulge', 'luxury', 'soft', 'cotton', 'every', 'hand', 'wash', 'premium', 'quality', 'cotton', 'hand', 'towel', 'perfect', 'décor']",Images/9e81a24714e06b0ca9b4fed8cae42611.jpg
871,736191946aaeaa637a0865a42c18b580,Buy Zikrak Exim Floral Cushions Cover at Rs. 418 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing,"['buy', 'zikrak', 'exim', 'floral', 'cushion', 'cover', 'r', 'flipkart', 'com', 'genuine', 'product', 'free', 'shipping', 'cash', 'delivery']",Images/736191946aaeaa637a0865a42c18b580.jpg
872,7b1dd192151777c246a1c4e1fe0ddb4c,"Trident Cotton Set of Towels (2 Bath Towels, Blue, Pink)
                         Price: Rs. 999
				
			
	Trident HNH1 His and Hers Bath Towel is a great buy to pamper your skin after a refreshing shower. This pack of 2 towels has two different colors that go well with your bathroom decor. So upgrade your bath linen collection with these towels.

	Easily Washable

	These towels are durable and very easy to wash. They are lightweight and are highly absorbent. With high absorbency, these towels provide comfort and warmth to your body. 

	Durable Material

	Made from cotton, these towels are soft and take complete care of your skin. So wrap yourself in comfort while you towel off after a bath with these towels.
Trident HNH1 His and Hers Bath Towel is a great buy to pamper your skin after a refreshing shower. This pack of 2 towels has two different colors that go well with your bathroom decor. So upgrade your bath linen collection with these towels.

	Easily Washable

	These towels are durable and very easy to wash. They are lightweight and are highly absorbent. With high absorbency, these towels provide comfort and warmth to your body. 

	Durable Material

	Made from cotton, these towels are soft and take complete care of your skin. So wrap yourself in comfort while you towel off after a bath with these towels.",Home Furnishing,"['trident', 'cotton', 'set', 'towel', 'bath', 'towel', 'blue', 'pink', 'price', 'r', 'trident', 'hnh', 'bath', 'towel', 'great', 'buy', 'pamper', 'skin', 'refreshing', 'shower', 'pack', 'towel', 'two', 'different', 'color', 'go', 'well', 'bathroom', 'decor', 'upgrade', 'bath', 'linen', 'collection', 'towel', 'easily', 'washable', 'towel', 'durable', 'easy', 'wash', 'lightweight', 'highly', 'absorbent', 'high', 'absorbency', 'towel', 'provide', 'comfort', 'warmth', 'body', 'durable', 'material', 'made', 'cotton', 'towel', 'soft', 'take', 'complete', 'care', 'skin', 'wrap', 'comfort', 'towel', 'bath', 'towel', 'trident', 'hnh', 'bath', 'towel', 'great', 'buy', 'pamper', 'skin', 'refreshing', 'shower', 'pack', 'towel', 'two', 'different', 'color', 'go', 'well', 'bathroom', 'decor', 'upgrade', 'bath', 'linen', 'collection', 'towel', 'easily', 'washable', 'towel', 'durable', 'easy', 'wash', 'lightweight', 'highly', 'absorbent', 'high', 'absorbency', 'towel', 'provide', 'comfort', 'warmth', 'body', 'durable', 'material', 'made', 'cotton', 'towel', 'soft', 'take', 'complete', 'care', 'skin', 'wrap', 'comfort', 'towel', 'bath', 'towel']",Images/7b1dd192151777c246a1c4e1fe0ddb4c.jpg
873,159b45e4dede207f28319bf1cacee3bc,"MSenterprises Floral Cushions Cover (Pack of 5, 40 cm*40 cm, Brown)
                         Price: Rs. 580
				
			Pack Of 5 Cushion Cover
Pack Of 5 Cushion Cover",Home Furnishing,"['msenterprises', 'floral', 'cushion', 'cover', 'pack', 'cm', 'cm', 'brown', 'price', 'r', 'pack', 'cushion', 'cover', 'pack', 'cushion', 'cover']",Images/159b45e4dede207f28319bf1cacee3bc.jpg
874,da8017c195b3bfa4ef002968a3542707,Buy Mafatlal Cotton Bath Towel at Rs. 545 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing,"['buy', 'mafatlal', 'cotton', 'bath', 'towel', 'r', 'flipkart', 'com', 'genuine', 'product', 'free', 'shipping', 'cash', 'delivery']",Images/da8017c195b3bfa4ef002968a3542707.jpg
875,e56ffc10078972b5f4e7302383db8d72,"Nikunj Abstract Cushions Cover (Pack of 5, 40 cm*40 cm, Grey)
                         Price: Rs. 999
				
			Designer Cushion covers from the house of Nikunj. Made of superior quality fabric that redifines the levels of comfort in your home, along with adding grace and beauty to your interiors
Designer Cushion covers from the house of Nikunj. Made of superior quality fabric that redifines the levels of comfort in your home, along with adding grace and beauty to your interiors",Home Furnishing,"['nikunj', 'abstract', 'cushion', 'cover', 'pack', 'cm', 'cm', 'grey', 'price', 'r', 'designer', 'cushion', 'cover', 'house', 'nikunj', 'made', 'superior', 'quality', 'fabric', 'redifines', 'level', 'comfort', 'home', 'along', 'adding', 'grace', 'beauty', 'interior', 'designer', 'cushion', 'cover', 'house', 'nikunj', 'made', 'superior', 'quality', 'fabric', 'redifines', 'level', 'comfort', 'home', 'along', 'adding', 'grace', 'beauty', 'interior']",Images/e56ffc10078972b5f4e7302383db8d72.jpg
876,f3dec6a97225941bf9c3213e73943bd3,Buy Textile India Paisley Double Quilts & Comforters Green at Rs. 3999 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing,"['buy', 'textile', 'india', 'paisley', 'double', 'quilt', 'comforter', 'green', 'r', 'flipkart', 'com', 'genuine', 'product', 'free', 'shipping', 'cash', 'delivery']",Images/f3dec6a97225941bf9c3213e73943bd3.jpg
877,c943647eee4de99fc1b4e233b9a7f47d,Buy Nkp Cotton Bath Towel at Rs. 549 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing,"['buy', 'nkp', 'cotton', 'bath', 'towel', 'r', 'flipkart', 'com', 'genuine', 'product', 'free', 'shipping', 'cash', 'delivery']",Images/c943647eee4de99fc1b4e233b9a7f47d.jpg
878,dc777afc918f513a7253187e00a11948,"Woven Terry Cotton Bath Towel (Bath Towel, Multi Colour)
                         Price: Rs. 649
				
			100% cotton soft bath terry pack of 3 towels
100% cotton soft bath terry pack of 3 towels",Home Furnishing,"['woven', 'terry', 'cotton', 'bath', 'towel', 'bath', 'towel', 'multi', 'colour', 'price', 'r', 'cotton', 'soft', 'bath', 'terry', 'pack', 'towel', 'cotton', 'soft', 'bath', 'terry', 'pack', 'towel']",Images/dc777afc918f513a7253187e00a11948.jpg
879,fc976caafdebbab15560dad48bc6ff0f,Buy Casa Copenhagen Set of Towels at Rs. 800 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing,"['buy', 'casa', 'copenhagen', 'set', 'towel', 'r', 'flipkart', 'com', 'genuine', 'product', 'free', 'shipping', 'cash', 'delivery']",Images/fc976caafdebbab15560dad48bc6ff0f.jpg
880,fc3eb6ffed257270c26943e9f9c347b9,"Maspar Cotton Set of Towels (One Beach Towel, Red)
                         Price: Rs. 1,645
				
			100 percent cotton, Soft and absorbent and Machine washable.
100 percent cotton, Soft and absorbent and Machine washable.",Home Furnishing,"['maspar', 'cotton', 'set', 'towel', 'one', 'beach', 'towel', 'red', 'price', 'r', 'percent', 'cotton', 'soft', 'absorbent', 'machine', 'washable', 'percent', 'cotton', 'soft', 'absorbent', 'machine', 'washable']",Images/fc3eb6ffed257270c26943e9f9c347b9.jpg
881,b6c4cb6a29dcbaf7fa958f04c8215547,"Sassoon Cotton Bath Towel (Red)
                         Price: Rs. 1,299
				
			Ferrari Printed Towel 75x150cm-Design No.472
Ferrari Printed Towel 75x150cm-Design No.472",Home Furnishing,"['sassoon', 'cotton', 'bath', 'towel', 'red', 'price', 'r', 'ferrari', 'printed', 'towel', 'cm', 'design', 'ferrari', 'printed', 'towel', 'cm', 'design']",Images/b6c4cb6a29dcbaf7fa958f04c8215547.jpg
882,a6c820b76bc29bbe2d85eecad3de03f8,Buy Mandhania Cotton Bath Towel at Rs. 280 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing,"['buy', 'mandhania', 'cotton', 'bath', 'towel', 'r', 'flipkart', 'com', 'genuine', 'product', 'free', 'shipping', 'cash', 'delivery']",Images/a6c820b76bc29bbe2d85eecad3de03f8.jpg
883,7bbcbd91b8865a9f7b254760e5e2e10a,"Shagun Gold Tea Tree Essential Aroma Therapy Oil (15 ml)
                         Price: Rs. 269
				
			Tea Tree Oil Is Derived From The Leaves Of The Tea Tree. The Tea Tree Was Named By Eighteenth Century Sailors, Who Made Tea That Smelled Like Nutmeg From The Leaves Of The Tree Growing On The Swampy Southeast Australian Coast. Do Not Confuse The Tea Tree With The Unrelated Common Tea Plant That Is Used To Make Black And Green Teas.
Tea Tree Oil Is Derived From The Leaves Of The Tea Tree. The Tea Tree Was Named By Eighteenth Century Sailors, Who Made Tea That Smelled Like Nutmeg From The Leaves Of The Tree Growing On The Swampy Southeast Australian Coast. Do Not Confuse The Tea Tree With The Unrelated Common Tea Plant That Is Used To Make Black And Green Teas.",Baby Care,"['shagun', 'gold', 'tea', 'tree', 'essential', 'aroma', 'therapy', 'oil', 'ml', 'price', 'r', 'tea', 'tree', 'oil', 'derived', 'leaf', 'tea', 'tree', 'tea', 'tree', 'named', 'eighteenth', 'century', 'sailor', 'made', 'tea', 'smelled', 'like', 'nutmeg', 'leaf', 'tree', 'growing', 'swampy', 'southeast', 'australian', 'coast', 'confuse', 'tea', 'tree', 'unrelated', 'common', 'tea', 'plant', 'used', 'make', 'black', 'green', 'tea', 'tea', 'tree', 'oil', 'derived', 'leaf', 'tea', 'tree', 'tea', 'tree', 'named', 'eighteenth', 'century', 'sailor', 'made', 'tea', 'smelled', 'like', 'nutmeg', 'leaf', 'tree', 'growing', 'swampy', 'southeast', 'australian', 'coast', 'confuse', 'tea', 'tree', 'unrelated', 'common', 'tea', 'plant', 'used', 'make', 'black', 'green', 'tea']",Images/7bbcbd91b8865a9f7b254760e5e2e10a.jpg
884,d395b2f3d13ff8897f403c6141e0e39a,Buy Amber Cotton Set of Towels at Rs. 239 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing,"['buy', 'amber', 'cotton', 'set', 'towel', 'r', 'flipkart', 'com', 'genuine', 'product', 'free', 'shipping', 'cash', 'delivery']",Images/d395b2f3d13ff8897f403c6141e0e39a.jpg
885,a30aa3b765b613c158fd3a295ed934fa,Buy Bagru Crafts Cotton Set of Towels at Rs. 490 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing,"['buy', 'bagru', 'craft', 'cotton', 'set', 'towel', 'r', 'flipkart', 'com', 'genuine', 'product', 'free', 'shipping', 'cash', 'delivery']",Images/a30aa3b765b613c158fd3a295ed934fa.jpg
886,ee27bc4719ae58c5cb3f1dede61fcf54,Buy Jaipur Raga Floral Double Quilts & Comforters Red at Rs. 2199 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing,"['buy', 'jaipur', 'raga', 'floral', 'double', 'quilt', 'comforter', 'red', 'r', 'flipkart', 'com', 'genuine', 'product', 'free', 'shipping', 'cash', 'delivery']",Images/ee27bc4719ae58c5cb3f1dede61fcf54.jpg
887,456ec612b30d4b091639843cdb66bf54,"SSCP Pine Oil (30 ml)
                         Price: Rs. 319
				
			Pine oil is most useful to relieve mental, physical and sexual fatigue, while having a cleansing and invigorating effect on an area and is great for vapor therapy in a sick room as it promotes healing. It can be used for cuts and sores, scabies and lice and for excessive perspiration, while its warming properties help with rheumatism, arthritis, gout, muscular aches and pains and it can stimulate circulation. Furthermore it can help in cases of bronchitis, asthma, catarrh, coughs, laryngitis, colds and flu. It eases breathlessness and sinusitis.
Pine oil is most useful to relieve mental, physical and sexual fatigue, while having a cleansing and invigorating effect on an area and is great for vapor therapy in a sick room as it promotes healing. It can be used for cuts and sores, scabies and lice and for excessive perspiration, while its warming properties help with rheumatism, arthritis, gout, muscular aches and pains and it can stimulate circulation. Furthermore it can help in cases of bronchitis, asthma, catarrh, coughs, laryngitis, colds and flu. It eases breathlessness and sinusitis.",Beauty and Personal Care,"['sscp', 'pine', 'oil', 'ml', 'price', 'r', 'pine', 'oil', 'useful', 'relieve', 'mental', 'physical', 'sexual', 'fatigue', 'cleansing', 'invigorating', 'effect', 'area', 'great', 'vapor', 'therapy', 'sick', 'room', 'promotes', 'healing', 'used', 'cut', 'sore', 'scabies', 'louse', 'excessive', 'perspiration', 'warming', 'property', 'help', 'rheumatism', 'arthritis', 'gout', 'muscular', 'ache', 'pain', 'stimulate', 'circulation', 'furthermore', 'help', 'case', 'bronchitis', 'asthma', 'catarrh', 'cough', 'laryngitis', 'cold', 'flu', 'eas', 'breathlessness', 'sinusitis', 'pine', 'oil', 'useful', 'relieve', 'mental', 'physical', 'sexual', 'fatigue', 'cleansing', 'invigorating', 'effect', 'area', 'great', 'vapor', 'therapy', 'sick', 'room', 'promotes', 'healing', 'used', 'cut', 'sore', 'scabies', 'louse', 'excessive', 'perspiration', 'warming', 'property', 'help', 'rheumatism', 'arthritis', 'gout', 'muscular', 'ache', 'pain', 'stimulate', 'circulation', 'furthermore', 'help', 'case', 'bronchitis', 'asthma', 'catarrh', 'cough', 'laryngitis', 'cold', 'flu', 'eas', 'breathlessness', 'sinusitis']",Images/456ec612b30d4b091639843cdb66bf54.jpg
888,f0bc8dff0e2ef0b75f1c78b4f67bcd63,"Trident Cotton Face Towel (1 Hand Towel, 3 Face Towel, Yellow)
                         Price: Rs. 583
				
			The right kind of towels are hard to come by. If its good quality, it might not be skin friendly. If its durable, its might not dry too well. An ideal towel would be soft to the skin, will last long and leave no colour. Its traumatic to see the colour dra
The right kind of towels are hard to come by. If its good quality, it might not be skin friendly. If its durable, its might not dry too well. An ideal towel would be soft to the skin, will last long and leave no colour. Its traumatic to see the colour dra",Home Furnishing,"['trident', 'cotton', 'face', 'towel', 'hand', 'towel', 'face', 'towel', 'yellow', 'price', 'r', 'right', 'kind', 'towel', 'hard', 'come', 'good', 'quality', 'might', 'skin', 'friendly', 'durable', 'might', 'dry', 'well', 'ideal', 'towel', 'would', 'soft', 'skin', 'last', 'long', 'leave', 'colour', 'traumatic', 'see', 'colour', 'dra', 'right', 'kind', 'towel', 'hard', 'come', 'good', 'quality', 'might', 'skin', 'friendly', 'durable', 'might', 'dry', 'well', 'ideal', 'towel', 'would', 'soft', 'skin', 'last', 'long', 'leave', 'colour', 'traumatic', 'see', 'colour', 'dra']",Images/f0bc8dff0e2ef0b75f1c78b4f67bcd63.jpg
889,b454f9f449c9dff58b90113ba984ea98,Buy Intex Kids Inflatable Air Chair for Rs.429 online. Intex Kids Inflatable Air Chair at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,Baby Care,"['buy', 'intex', 'kid', 'inflatable', 'air', 'chair', 'r', 'online', 'intex', 'kid', 'inflatable', 'air', 'chair', 'best', 'price', 'free', 'shipping', 'cash', 'delivery', 'genuine', 'product', 'day', 'replacement', 'guarantee']",Images/b454f9f449c9dff58b90113ba984ea98.jpg
890,72db37ec42ee76d79cf395221e0f4cce,Buy IWS Cotton Bath Towel at Rs. 299 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing,"['buy', 'iw', 'cotton', 'bath', 'towel', 'r', 'flipkart', 'com', 'genuine', 'product', 'free', 'shipping', 'cash', 'delivery']",Images/72db37ec42ee76d79cf395221e0f4cce.jpg
891,463492671c5c19316a0fb9fe1c53da48,"LukLuck Cotton Bath Towel (Bath Towel, Multicolor)
                         Price: Rs. 599
				
			Made From Fine Quality Material. These Towels Are Soft And Skin-Friendly. The Towels Are Super-Absorbent & Also They Dry Quickly
Made From Fine Quality Material. These Towels Are Soft And Skin-Friendly. The Towels Are Super-Absorbent & Also They Dry Quickly",Home Furnishing,"['lukluck', 'cotton', 'bath', 'towel', 'bath', 'towel', 'multicolor', 'price', 'r', 'made', 'fine', 'quality', 'material', 'towel', 'soft', 'skin', 'friendly', 'towel', 'super', 'absorbent', 'also', 'dry', 'quickly', 'made', 'fine', 'quality', 'material', 'towel', 'soft', 'skin', 'friendly', 'towel', 'super', 'absorbent', 'also', 'dry', 'quickly']",Images/463492671c5c19316a0fb9fe1c53da48.jpg
892,6858fd9265d348803b18667fe43cd054,Buy MB Cotton Set of Towels at Rs. 1195 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,Home Furnishing,"['buy', 'mb', 'cotton', 'set', 'towel', 'r', 'flipkart', 'com', 'genuine', 'product', 'free', 'shipping', 'cash', 'delivery']",Images/6858fd9265d348803b18667fe43cd054.jpg
